Sector_score,LOCATION_ID,PARA_A,Score_A,Risk_A,PARA_B,Score_B,Risk_B,TOTAL,numbers,Score_B,Risk_C,Money_Value,Score_MV,Risk_D,District_Loss,PROB,RiSk_E,History,Prob,Risk_F,Score,Inherent_Risk,CONTROL_RISK,Detection_Risk,Audit_Risk,Risk
0.06499582289,0.1818181818,0.06388235294,1,0.06388235294,0.008516324933,1,0.008516324933,0.0127668629,0.5555555556,0.3333333333,0.1851851852,0.004727121055,0.3333333333,0.001575707018,0.3333333333,0.3333333333,0.1666666667,0,0.3333333333,0,0.6923076923,0.01498136689,0.06896551724,1,0.002496894482,1
0.06499582289,0.1818181818,0.1809411765,1,0.1809411765,0.03174050908,1,0.03174050908,0.04375408815,0.5555555556,0.3333333333,0.1851851852,0.001026705026,0.3333333333,0.0003422350085,0.3333333333,0.6666666667,0.3333333333,0.1111111111,0.6666666667,0.07407407407,0.7692307692,0.04455970706,0.2068965517,1,0.02227985353,1
0.06499582289,0.1818181818,0.06435294118,1,0.06435294118,0.006033385259,0.6666666667,0.004022256839,0.01032382123,0.5555555556,0.3333333333,0.1851851852,0.01115472231,1,0.01115472231,0.3333333333,0.3333333333,0.1666666667,0.1111111111,0.6666666667,0.07407407407,0.6923076923,0.01796166547,0.1379310345,1,0.005987221824,1
0.06499582289,0.1818181818,0.01282352941,0.6666666667,0.008549019608,0.0002767607917,0.3333333333,0.00009225359723,0.001134832258,0.5555555556,0.3333333333,0.1851851852,0,0.3333333333,0,0.3333333333,0.3333333333,0.1666666667,0,0.3333333333,0,0.4230769231,0.002378747526,0.06896551724,1,0.000396457921,0
0.06499582289,0.1818181818,0,0.3333333333,0,0.0006642259001,0.3333333333,0.0002214086334,0.0006619854836,0.5555555556,0.3333333333,0.1851851852,0.000007486390811,0.3333333333,0.000002495463604,0.3333333333,0.3333333333,0.1666666667,0,0.3333333333,0,0.3846153846,0.001958660214,0.06896551724,1,0.0003264433689,0
0.06499582289,0.2954545455,0.02294117647,0.6666666667,0.01529411765,0.007124613523,0.6666666667,0.004749742349,0.008637334405,0.5555555556,0.3333333333,0.1851851852,0.009625359614,0.6666666667,0.006416906409,0.3333333333,0.3333333333,0.1666666667,0,0.3333333333,0,0.5769230769,0.01171152507,0.06896551724,1,0.001951920845,1
0.06499582289,0.8409090909,0.1004705882,1,0.1004705882,0.02501126812,1,0.02501126812,0.03165709152,0.5555555556,0.3333333333,0.1851851852,0.0441483161,1,0.0441483161,0.3333333333,0.3333333333,0.1666666667,0.1111111111,0.6666666667,0.07407407407,0.8076923077,0.06323774246,0.1379310345,1,0.02107924749,1
0.06499582289,0.8409090909,0.04917647059,1,0.04917647059,0.003819298925,0.3333333333,0.001273099642,0.00710058239,0.6111111111,0.6666666667,0.4074074074,0.01500486615,1,0.01500486615,0.3333333333,0.3333333333,0.1666666667,0,0.3333333333,0,0.6153846154,0.0180864686,0.06896551724,1,0.003014411433,1
0.06499582289,0.8409090909,0.02129411765,0.6666666667,0.01419607843,0.0008144674727,0.3333333333,0.0002714891576,0.002238141397,0.5555555556,0.3333333333,0.1851851852,0,0.3333333333,0,0.3333333333,0.3333333333,0.1666666667,0,0.3333333333,0,0.4230769231,0.002907912768,0.06896551724,1,0.0004846521279,0
0.06499582289,0.8409090909,0.05717647059,1,0.05717647059,0.03699105667,1,0.03699105667,0.04069634568,0.6111111111,0.6666666667,0.4074074074,0.06757002449,1,0.06757002449,0.3333333333,0.3333333333,0.1666666667,0,0.3333333333,0,0.8461538462,0.08922424875,0.06896551724,1,0.01487070812,1
0.06499582289,0.5454545455,0.07364705882,1,0.07364705882,0.01114950618,1,0.01114950618,0.0160452672,0.5555555556,0.3333333333,0.1851851852,0.03661914591,1,0.03661914591,0.3333333333,0.3333333333,0.1666666667,0.1111111111,0.6666666667,0.07407407407,0.8076923077,0.04313195933,0.1379310345,1,0.01437731978,1
0.06499582289,0.06818181818,0.0002352941176,0.3333333333,0.00007843137255,0.004697026008,0.6666666667,0.003131350672,0.004696944622,0.5555555556,0.3333333333,0.1851851852,0.00001069484402,0.3333333333,0.000003564948005,0.3333333333,0.3333333333,0.1666666667,0,0.3333333333,0,0.5,0.004720054115,0.06896551724,1,0.0007866756858,0
0.06499582289,0.06818181818,0.06247058824,1,0.06247058824,0.01802108126,1,0.01802108126,0.02214499058,0.5555555556,0.3333333333,0.1851851852,0.2194475044,1,0.2194475044,0.3333333333,0.3333333333,0.1666666667,0.1111111111,0.6666666667,0.07407407407,0.8076923077,0.1769383797,0.1379310345,1,0.0589794599,1
0.06499582289,0.06818181818,0.01105882353,0.3333333333,0.00368627451,0.000007907451191,0.3333333333,0.000002635817064,0.0007486740588,0.5555555556,0.3333333333,0.1851851852,0.0001069484402,0.3333333333,0.00003564948005,0.3333333333,0.3333333333,0.1666666667,0,0.3333333333,0,0.3846153846,0.002009330281,0.06896551724,1,0.0003348883802,0
0.06499582289,0.09090909091,0.068,1,0.068,0.0457999573,1,0.0457999573,0.05020056584,0.5555555556,0.3333333333,0.1851851852,0.01193544592,1,0.01193544592,0.3333333333,0.3333333333,0.1666666667,0,0.3333333333,0,0.7692307692,0.05780381448,0.06896551724,1,0.00963396908,1
0.06499582289,0.09090909091,0.08729411765,1,0.08729411765,0.001771269067,0.3333333333,0.0005904230223,0.007612833061,0.5555555556,0.3333333333,0.1851851852,0.001336855502,0.3333333333,0.0004456185007,0.3333333333,0.3333333333,0.1666666667,0,0.3333333333,0,0.4615384615,0.008174604561,0.06896551724,1,0.001362434094,1
0.06499582289,0.09090909091,0,0.3333333333,0,0.000869819631,0.3333333333,0.000289939877,0.0008668857523,0.5555555556,0.3333333333,0.1851851852,0.000007486390811,0.3333333333,0.000002495463604,0.3333333333,0.3333333333,0.1666666667,0,0.3333333333,0,0.3846153846,0.002023557838,0.06896551724,1,0.0003372596396,0
0.06499582289,0.3181818182,0.08058823529,1,0.08058823529,0.02511406498,1,0.02511406498,0.03042768991,0.5555555556,0.3333333333,0.1851851852,0.001561447226,0.3333333333,0.0005204824088,0.3333333333,0.3333333333,0.1666666667,0,0.3333333333,0,0.6923076923,0.03102356033,0.06896551724,1,0.005170593389,1
0.06499582289,0.3181818182,0,0.3333333333,0,0.0008144674727,0.3333333333,0.0002714891576,0.0008117202954,0.5555555556,0.3333333333,0.1851851852,0,0.3333333333,0,0.3333333333,0.3333333333,0.1666666667,0,0.3333333333,0,0.3846153846,0.002004338157,0.06896551724,1,0.0003340563594,0
0.06499582289,0.8409090909,0,0.3333333333,0,0.0005930588393,0.3333333333,0.0001976862798,0.0005910584675,0.5555555556,0.3333333333,0.1851851852,0.007251104243,0.6666666667,0.004834069495,0.3333333333,0.3333333333,0.1666666667,0,0.3333333333,0,0.4230769231,0.005319109105,0.06896551724,1,0.0008865181842,0
0.06499582289,0.8409090909,0.02823529412,1,0.02823529412,0.01315009133,1,0.01315009133,0.01499712352,0.5555555556,0.3333333333,0.1851851852,0.001240601906,0.3333333333,0.0004135339686,0.3333333333,0.3333333333,0.1666666667,0,0.3333333333,0,0.6923076923,0.01628680756,0.06896551724,1,0.002714467927,1
0.06499582289,0.1136363636,0,0.3333333333,0,0.00003953725596,0.3333333333,0.00001317908532,0.00003940389783,0.5555555556,0.3333333333,0.1851851852,0.1630001176,1,0.1630001176,0.3333333333,0.3333333333,0.1666666667,0,0.3333333333,0,0.4615384615,0.115887188,0.06896551724,1,0.01931453133,1
0.06499582289,0.1136363636,0,0.3333333333,0,0.00139171141,0.3333333333,0.0004639038032,0.001387017204,0.5555555556,0.3333333333,0.1851851852,0.001155043154,0.3333333333,0.0003850143846,0.3333333333,0.3333333333,0.1666666667,0,0.3333333333,0,0.3846153846,0.002456125462,0.06896551724,1,0.0004093542437,0
0.06499582289,0.1136363636,0,0.3333333333,0,0.002348513004,0.3333333333,0.0007828376679,0.002340591531,0.5555555556,0.3333333333,0.1851851852,0.0030373357,0.3333333333,0.001012445233,0.3333333333,0.3333333333,0.1666666667,0,0.3333333333,0,0.3846153846,0.003197456013,0.06896551724,1,0.0005329093355,0
0.06499582289,0.1136363636,0,0.3333333333,0,0.0003400204012,0.3333333333,0.0001133401337,0.0003388735214,0.5555555556,0.3333333333,0.1851851852,0,0.3333333333,0,0.3333333333,0.3333333333,0.1666666667,0,0.3333333333,0,0.3846153846,0.001854574409,0.06896551724,1,0.0003090957348,0
0.06499582289,0.1136363636,0,0.3333333333,0,0.000743300412,0.3333333333,0.000247766804,0.0007407932793,0.5555555556,0.3333333333,0.1851851852,0.0009625359614,0.3333333333,0.0003208453205,0.3333333333,0.3333333333,0.1666666667,0,0.3333333333,0,0.3846153846,0.002206519216,0.06896551724,1,0.0003677532027,0
0.06499582289,0.4545454545,0.106,1,0.106,0.01567256826,1,0.01567256826,0.02272028749,0.5555555556,0.3333333333,0.1851851852,0.01034191416,0.6666666667,0.006894609442,0.3333333333,0.3333333333,0.1666666667,0,0.3333333333,0,0.7307692308,0.02816307275,0.06896551724,1,0.004693845459,1
0.06499582289,0.4318181818,0,0.3333333333,0,0.00003953725596,0.3333333333,0.00001317908532,0.00003940389783,0.5555555556,0.3333333333,0.1851851852,0,0.3333333333,0,0.3333333333,0.3333333333,0.1666666667,0,0.3333333333,0,0.3846153846,0.001759724035,0.06896551724,1,0.0002932873392,0
0.06499582289,0.4318181818,0.1405882353,1,0.1405882353,0.02443402418,1,0.02443402418,0.03376914044,0.5555555556,0.3333333333,0.1851851852,0.03495075024,1,0.03495075024,0.3333333333,0.3333333333,0.1666666667,0,0.3333333333,0,0.7692307692,0.05830552304,0.06896551724,1,0.009717587173,1
0.06499582289,0.4318181818,0.09376470588,1,0.09376470588,0.01358500115,1,0.01358500115,0.01982016061,0.5555555556,0.3333333333,0.1851851852,1,1,1,0.3333333333,0.3333333333,0.1666666667,0,0.3333333333,0,0.7692307692,0.72074802,0.06896551724,1,0.12012467,1
0.06499582289,0.4318181818,0,0.3333333333,0,0.002933664392,0.3333333333,0.0009778881307,0.002923769219,0.5555555556,0.3333333333,0.1851851852,0.03168882282,1,0.03168882282,0.3333333333,0.3333333333,0.1666666667,0,0.3333333333,0,0.4615384615,0.02486078212,0.06896551724,1,0.004143463686,1
0.06499582289,0.4318181818,0.007294117647,0.3333333333,0.002431372549,0.001597305141,0.3333333333,0.0005324350469,0.002080525806,0.5555555556,0.3333333333,0.1851851852,0.0001176432842,0.3333333333,0.00003921442806,0.3333333333,0.3333333333,0.1666666667,0,0.3333333333,0,0.3846153846,0.0024336609,0.06896551724,1,0.00040561015,0
0.06499582289,0.4318181818,0,0.3333333333,0,0.00179499142,0.3333333333,0.0005983304735,0.001788936962,0.5555555556,0.3333333333,0.1851851852,0.002802049132,0.3333333333,0.0009340163774,0.3333333333,0.3333333333,0.1666666667,0,0.3333333333,0,0.3846153846,0.002967818267,0.06896551724,1,0.0004946363778,0
0.06499582289,0.4318181818,0,0.3333333333,0,0,0.3333333333,0,0,0.5555555556,0.3333333333,0.1851851852,0,0.3333333333,0,0.3333333333,0.3333333333,0.1666666667,0,0.3333333333,0,0.3846153846,0.001747243723,0.06896551724,1,0.0002912072872,0
0.06499582289,0.4318181818,0.01552941176,0.6666666667,0.01035294118,0,0.3333333333,0,0.001040262903,0.5555555556,0.3333333333,0.1851851852,0.00006416906409,0.3333333333,0.00002138968803,0.3333333333,0.3333333333,0.1666666667,0,0.3333333333,0,0.4230769231,0.002421180588,0.06896551724,1,0.0004035300979,0
0.06499582289,0.4318181818,0,0.3333333333,0,0.0008144674727,0.3333333333,0.0002714891576,0.0008117202954,0.5555555556,0.3333333333,0.1851851852,0.002598847096,0.3333333333,0.0008662823653,0.3333333333,0.3333333333,0.1666666667,0,0.3333333333,0,0.3846153846,0.002610881335,0.06896551724,1,0.0004351468891,0
0.06499582289,0.4772727273,0,0.3333333333,0,0.01216165993,1,0.01216165993,0.01212063897,0.5555555556,0.3333333333,0.1851851852,0.1348940676,1,0.1348940676,0.3333333333,0.3333333333,0.1666666667,0,0.3333333333,0,0.6923076923,0.1077125834,0.06896551724,1,0.01795209723,1
0.06499582289,0.4772727273,0,0.3333333333,0,0.0008065600215,0.3333333333,0.0002688533405,0.0008038395158,0.5555555556,0.3333333333,0.1851851852,0,0.3333333333,0,0.3333333333,0.3333333333,0.1666666667,0,0.3333333333,0,0.3846153846,0.002001842094,0.06896551724,1,0.000333640349,0
0.06499582289,0.4772727273,0,0.3333333333,0,0.01637633142,1,0.01637633142,0.01632109448,0.5555555556,0.3333333333,0.1851851852,0.02223458071,1,0.02223458071,0.3333333333,0.3333333333,0.1666666667,0.2222222222,1,0.2222222222,0.7692307692,0.03432085885,0.275862069,1,0.02288057256,1
0.06499582289,0.5,0.03470588235,1,0.03470588235,0.005187287981,0.6666666667,0.003458191988,0.007494621368,0.5555555556,0.3333333333,0.1851851852,0.1678234923,1,0.1678234923,0.3333333333,0.3333333333,0.1666666667,0,0.3333333333,0,0.6538461538,0.1247357294,0.06896551724,1,0.02078928823,1
0.06499582289,0.5,0.02317647059,0.6666666667,0.01545098039,0.00166056475,0.3333333333,0.0005535215834,0.003207477284,0.5555555556,0.3333333333,0.1851851852,0.0131439633,1,0.0131439633,0.3333333333,1,0.5,0,0.3333333333,0,0.5769230769,0.01345627273,0.2068965517,1,0.006728136365,1
0.06499582289,0.5,0,0.3333333333,0,0.0142729494,1,0.0142729494,0.01422480712,0.5555555556,0.3333333333,0.1851851852,0.00244911928,0.3333333333,0.0008163730932,0.3333333333,0.3333333333,0.1666666667,0,0.3333333333,0,0.6153846154,0.01583502026,0.06896551724,1,0.002639170043,1
0.06499582289,0.5,0,0.3333333333,0,0.0007353929608,0.3333333333,0.0002451309869,0.0007329124997,0.5555555556,0.3333333333,0.1851851852,0.008320588644,0.6666666667,0.005547059096,0.3333333333,0.3333333333,0.1666666667,0,0.3333333333,0,0.4230769231,0.005863250722,0.06896551724,1,0.0009772084537,0
0.06499582289,0.2045454545,0,0.3333333333,0,0.001273099642,0.3333333333,0.0004243665473,0.00126880551,0.5555555556,0.3333333333,0.1851851852,0.002684405848,0.3333333333,0.0008948019493,0.3333333333,0.3333333333,0.1666666667,0,0.3333333333,0,0.3846153846,0.002775621457,0.06896551724,1,0.0004626035762,0
0.06499582289,0.2045454545,0.07435294118,1,0.07435294118,0.007124613523,0.6666666667,0.004749742349,0.01208123508,0.5555555556,0.3333333333,0.1851851852,0.008887415377,0.6666666667,0.005924943585,0.3333333333,0.3333333333,0.1666666667,0,0.3333333333,0,0.6153846154,0.01512613852,0.06896551724,1,0.002521023086,1
0.06499582289,0.2045454545,0,0.3333333333,0,0.0008302823751,0.3333333333,0.0002767607917,0.0008274818545,0.5555555556,0.3333333333,0.1851851852,0.0001711175043,0.3333333333,0.00005703916808,0.3333333333,0.3333333333,0.1666666667,0,0.3333333333,0,0.3846153846,0.002049267281,0.06896551724,1,0.0003415445468,0
0.06499582289,0.25,0,0.3333333333,0,0.00537706681,0.6666666667,0.003584711207,0.005358930105,0.5555555556,0.3333333333,0.1851851852,0.05122830284,1,0.05122830284,0.3333333333,0.3333333333,0.1666666667,0,0.3333333333,0,0.5769230769,0.04101030624,0.06896551724,1,0.00683505104,1
0.06499582289,0.25,0.1651764706,1,0.1651764706,0.00856376964,1,0.00856376964,0.01959949878,0.5555555556,0.3333333333,0.1851851852,0.009529106018,0.6666666667,0.006352737345,0.3333333333,0.3333333333,0.1666666667,0,0.3333333333,0,0.7307692308,0.02481834905,0.06896551724,1,0.004136391509,1
0.06499582289,0.25,0.07847058824,1,0.07847058824,0.01424922705,1,0.01424922705,0.01945764475,0.6111111111,0.6666666667,0.4074074074,0.005293947788,0.3333333333,0.001764649263,0.3333333333,0.3333333333,0.1666666667,0.2222222222,1,0.2222222222,0.8461538462,0.02446640425,0.275862069,1,0.01631093616,1
0.06499582289,0.25,0,0.3333333333,0,0,0.3333333333,0,0,0.5555555556,0.3333333333,0.1851851852,0.001871597703,0.3333333333,0.0006238659009,0.3333333333,0.3333333333,0.1666666667,0,0.3333333333,0,0.3846153846,0.002184054654,0.06896551724,1,0.000364009109,0
0.06499582289,0.25,0,0.3333333333,0,0.00006325960953,0.3333333333,0.00002108653651,0.00006304623653,0.5555555556,0.3333333333,0.1851851852,0.0007272493931,0.3333333333,0.0002424164644,0.3333333333,0.3333333333,0.1666666667,0,0.3333333333,0,0.3846153846,0.00193694447,0.06896551724,1,0.0003228240783,0
0.06499582289,0.25,0.01482352941,0.6666666667,0.009882352941,0.00003953725596,0.3333333333,0.00001317908532,0.001032382123,0.5555555556,0.3333333333,0.1851851852,0,0.3333333333,0,0.3333333333,0.3333333333,0.1666666667,0,0.3333333333,0,0.4230769231,0.002388731776,0.06896551724,1,0.0003981219626,0
0.06499582289,0.2727272727,0,0.3333333333,0,0.00002372235357,0.3333333333,0.000007907451191,0.0000236423387,0.5555555556,0.3333333333,0.1851851852,0.00006416906409,0.3333333333,0.00002138968803,0.3333333333,0.3333333333,0.1666666667,0,0.3333333333,0,0.3846153846,0.001769708285,0.06896551724,1,0.0002949513809,0
0.06499582289,0.2727272727,0,0.3333333333,0,0.0006246886441,0.3333333333,0.000208229548,0.0006225815858,0.5555555556,0.3333333333,0.1851851852,0.01691924323,1,0.01691924323,0.3333333333,0.3333333333,0.1666666667,0,0.3333333333,0,0.4615384615,0.0137907451,0.06896551724,1,0.002298457517,1
0.06499582289,0.2727272727,0.056,1,0.056,0.0103034089,1,0.0103034089,0.01401990685,0.5555555556,0.3333333333,0.1851851852,0.0006203009529,0.3333333333,0.0002067669843,0.3333333333,0.3333333333,0.1666666667,0.1111111111,0.6666666667,0.07407407407,0.7307692308,0.01571271319,0.1379310345,1,0.005237571065,1
0.06499582289,0.2727272727,0.1036470588,1,0.1036470588,0.007132520975,0.6666666667,0.004755013983,0.01405142997,0.5555555556,0.3333333333,0.1851851852,0.2302706865,1,0.2302706865,0.3333333333,0.3333333333,0.1666666667,0.1111111111,0.6666666667,0.07407407407,0.6923076923,0.1745746086,0.1379310345,1,0.05819153619,1
0.06499582289,0.2727272727,0,0.3333333333,0,0.00005535215834,0.3333333333,0.00001845071945,0.00005516545697,0.5555555556,0.3333333333,0.1851851852,0,0.3333333333,0,0.3333333333,0.3333333333,0.1666666667,0,0.3333333333,0,0.3846153846,0.00176471616,0.06896551724,1,0.00029411936,0
0.06499582289,0.2727272727,0.1637647059,1,0.1637647059,0.001739639262,0.3333333333,0.000579879754,0.01270381666,0.5555555556,0.3333333333,0.1851851852,0.00005347422008,0.3333333333,0.00001782474003,0.3333333333,0.3333333333,0.1666666667,0,0.3333333333,0,0.4615384615,0.01273241462,0.06896551724,1,0.002122069103,1
0.06499582289,0.2727272727,0.01258823529,0.6666666667,0.008392156863,0,0.3333333333,0,0.0008432434136,0.5555555556,0.3333333333,0.1851851852,0,0.3333333333,0,0.3333333333,0.3333333333,0.1666666667,0,0.3333333333,0,0.4230769231,0.00228140109,0.06896551724,1,0.000380233515,0
0.06499582289,0.2727272727,0,0.3333333333,0,0.000703763156,0.3333333333,0.0002345877187,0.0007013893814,0.5555555556,0.3333333333,0.1851851852,0,0.3333333333,0,0.3333333333,0.3333333333,0.1666666667,0,0.3333333333,0,0.3846153846,0.001969393282,0.06896551724,1,0.0003282322137,0
0.06499582289,0.1818181818,0,0.3333333333,0,0.003147165574,0.3333333333,0.001049055191,0.003136550268,0.6666666667,1,0.6666666667,0.05704629798,1,0.05704629798,0.3333333333,0.3333333333,0.1666666667,0,0.3333333333,0,0.6153846154,0.04592754929,0.06896551724,1,0.007654591548,1
0.06499582289,0.1818181818,0.1176470588,1,0.1176470588,0.05872073255,1,0.05872073255,0.06640344863,0.6111111111,0.6666666667,0.4074074074,0.01193544592,1,0.01193544592,0.3333333333,0.3333333333,0.1666666667,0.3333333333,1,0.3333333333,0.9230769231,0.07694362144,0.3793103448,1,0.07053165298,1
0.06499582289,0.6590909091,0.04988235294,1,0.04988235294,0.00637340566,0.6666666667,0.004248937107,0.009693358867,0.5555555556,0.3333333333,0.1851851852,0.01143278825,1,0.01143278825,0.3333333333,0.3333333333,0.1666666667,0,0.3333333333,0,0.6538461538,0.01695076018,0.06896551724,1,0.002825126696,1
0.06499582289,0.6590909091,0.1443529412,1,0.1443529412,0.05729739133,1,0.05729739133,0.06677384527,0.5555555556,0.3333333333,0.1851851852,0.006085366245,0.6666666667,0.00405691083,0.3333333333,0.3333333333,0.1666666667,0,0.3333333333,0,0.7307692308,0.06803517451,0.06896551724,1,0.01133919575,1
0.06499582289,0.6590909091,0,0.3333333333,0,0.0007591153144,0.3333333333,0.0002530384381,0.0007565548384,0.5555555556,0.3333333333,0.1851851852,0.001443803942,0.3333333333,0.0004812679807,0.3333333333,0.3333333333,0.1666666667,0,0.3333333333,0,0.3846153846,0.002323834152,0.06896551724,1,0.0003873056919,0
0.06499582289,0.6818181818,0.1494117647,1,0.1494117647,0.001012153752,0.3333333333,0.0003373845842,0.01101732983,0.5555555556,0.3333333333,0.1851851852,0.01250227265,1,0.01250227265,0.3333333333,0.3333333333,0.1666666667,0,0.3333333333,0,0.5384615385,0.02033042875,0.06896551724,1,0.003388404791,1
0.06499582289,0.8636363636,0,0.3333333333,0,0.04991973937,1,0.04991973937,0.0497513614,0.5555555556,0.3333333333,0.1851851852,0.01561447226,1,0.01561447226,0.3333333333,0.3333333333,0.1666666667,0.1111111111,0.6666666667,0.07407407407,0.7307692308,0.06045213675,0.1379310345,1,0.02015071225,1
0.06499582289,0.7045454545,0.02341176471,0.6666666667,0.01560784314,0.00809723002,1,0.00809723002,0.00963819341,0.5555555556,0.3333333333,0.1851851852,0.02222388586,1,0.02222388586,0.3333333333,0.3333333333,0.1666666667,0,0.3333333333,0,0.7307692308,0.02596903385,0.06896551724,1,0.004328172308,1
0.06499582289,0.04545454545,0.0005882352941,0.3333333333,0.0001960784314,0.000166056475,0.3333333333,0.00005535215834,0.0002049002687,0.6111111111,0.6666666667,0.4074074074,0.1093226955,1,0.1093226955,0.3333333333,0.3333333333,0.1666666667,0,0.3333333333,0,0.5384615385,0.07985403027,0.06896551724,1,0.01330900504,1
0.06499582289,0.04545454545,0,0.3333333333,0,0.005827791528,0.6666666667,0.003885194352,0.005808134541,0.5555555556,0.3333333333,0.1851851852,0.0007914184572,0.3333333333,0.0002638061524,0.3333333333,0.3333333333,0.1666666667,0,0.3333333333,0,0.5,0.005611148413,0.06896551724,1,0.0009351914022,0
0.06499582289,0.04545454545,0,0.3333333333,0,0.002941571843,0.3333333333,0.0009805239477,0.002931649999,0.5555555556,0.3333333333,0.1851851852,0,0.3333333333,0,0.3333333333,0.3333333333,0.1666666667,1,1,1,0.4615384615,0.009415147605,1,1,0.02275327338,1
0.06499582289,0.04545454545,0.8409411765,1,0.8409411765,0.0202667974,1,0.0202667974,0.07653025037,0.5555555556,0.3333333333,0.1851851852,0.9340555918,1,0.9340555918,0.3333333333,0.3333333333,0.1666666667,0,0.3333333333,0,0.7692307692,0.728460853,0.06896551724,1,0.1214101422,1
0.06499582289,0.04545454545,0,0.3333333333,0,0,0.3333333333,0,0,0.5555555556,0.3333333333,0.1851851852,0,0.3333333333,0,0.3333333333,0.3333333333,0.1666666667,0,0.3333333333,0,0.3846153846,0.001747243723,0.06896551724,1,0.0002912072872,0
0.06499582289,0.04545454545,0.008705882353,0.3333333333,0.002901960784,0.0007907451191,0.3333333333,0.0002635817064,0.001371255645,0.5555555556,0.3333333333,0.1851851852,0,0.3333333333,0,0.3333333333,0.3333333333,0.1666666667,0,0.3333333333,0,0.3846153846,0.002181558591,0.06896551724,1,0.0003635930986,0
0.06499582289,0.04545454545,0,0.3333333333,0,0.0004586321691,0.3333333333,0.0001528773897,0.0004570852149,0.5555555556,0.3333333333,0.1851851852,0,0.3333333333,0,0.3333333333,0.3333333333,0.1666666667,0,0.3333333333,0,0.3846153846,0.001892015346,0.06896551724,1,0.000315335891,0
0.06499582289,0.2045454545,0.09952941176,1,0.09952941176,0.05753461487,1,0.05753461487,0.06400769164,0.5555555556,0.3333333333,0.1851851852,0.001497278162,0.3333333333,0.0004990927207,0.3333333333,0.6666666667,0.3333333333,0.2222222222,1,0.2222222222,0.8076923077,0.06491260037,0.3448275862,1,0.05409383364,1
